-0.000698	-0.100325	-0.699644	0.202144	-0.500597	-0.502551	0.000062	-0.000368	0.000244	0.000013	0.000130	0.000036	0.013577	-0.028047	0.018980	-0.003872	0.010782	0.015516	
-0.000698	-0.100325	-0.699644	0.202144	-0.500597	-0.502551	0.000077	-0.000396	0.000263	0.000008	0.000141	0.000053	0.015941	-0.029118	0.019718	-0.005003	0.011439	0.018738	
-0.000698	-0.100325	-0.699643	0.202144	-0.500597	-0.502551	0.000094	-0.000426	0.000284	0.000002	0.000153	0.000074	0.018545	-0.030188	0.020455	-0.006262	0.012129	0.022302	
-0.000698	-0.100326	-0.699643	0.202144	-0.500597	-0.502551	0.000114	-0.000457	0.000304	-0.000004	0.000165	0.000098	0.021396	-0.031258	0.021192	-0.007652	0.012854	0.026217	
-0.000698	-0.100326	-0.699643	0.202144	-0.500597	-0.502551	0.000137	-0.000488	0.000326	-0.000013	0.000178	0.000127	0.024498	-0.032328	0.021929	-0.009175	0.013614	0.030489	
-0.000697	-0.100327	-0.699642	0.202144	-0.500596	-0.502551	0.000163	-0.000521	0.000348	-0.000023	0.000192	0.000159	0.027855	-0.033398	0.022666	-0.010833	0.014410	0.035124	
-0.000697	-0.100327	-0.699642	0.202144	-0.500596	-0.502551	0.000193	-0.000555	0.000371	-0.000035	0.000207	0.000197	0.031471	-0.034468	0.023402	-0.012627	0.015242	0.040126	
-0.000697	-0.100328	-0.699642	0.202144	-0.500596	-0.502550	0.000226	-0.000590	0.000395	-0.000048	0.000223	0.000240	0.035347	-0.035537	0.024138	-0.014561	0.016111	0.045499	
-0.000697	-0.100329	-0.699641	0.202144	-0.500596	-0.502550	0.000263	-0.000626	0.000420	-0.000064	0.000239	0.000288	0.039486	-0.036606	0.024874	-0.016633	0.017016	0.051246	
-0.000696	-0.100329	-0.699641	0.202144	-0.500595	-0.502550	0.000305	-0.000663	0.000445	-0.000082	0.000257	0.000342	0.043890	-0.037675	0.025610	-0.018846	0.017959	0.057369	
-0.000696	-0.100330	-0.699640	0.202144	-0.500595	-0.502550	0.000351	-0.000702	0.000471	-0.000102	0.000275	0.000403	0.048559	-0.038743	0.026345	-0.021200	0.018938	0.063870	
-0.000696	-0.100331	-0.699640	0.202144	-0.500595	-0.502549	0.000402	-0.000741	0.000497	-0.000124	0.000295	0.000470	0.053495	-0.039812	0.027080	-0.023696	0.019955	0.070751	
-0.000695	-0.100331	-0.699639	0.202144	-0.500595	-0.502549	0.000458	-0.000781	0.000525	-0.000149	0.000315	0.000545	0.058699	-0.040880	0.027815	-0.026333	0.021009	0.078012	
-0.000695	-0.100332	-0.699639	0.202144	-0.500594	-0.502548	0.000520	-0.000823	0.000553	-0.000177	0.000337	0.000627	0.064170	-0.041948	0.028550	-0.029112	0.022101	0.085653	
-0.000694	-0.100333	-0.699638	0.202143	-0.500594	-0.502547	0.000587	-0.000865	0.000582	-0.000207	0.000359	0.000716	0.069910	-0.043015	0.029285	-0.032033	0.023230	0.093677	
-0.000694	-0.100334	-0.699638	0.202143	-0.500594	-0.502547	0.000660	-0.000909	0.000612	-0.000241	0.000383	0.000814	0.075918	-0.044083	0.030019	-0.035097	0.024397	0.102082	
-0.000693	-0.100335	-0.699637	0.202143	-0.500593	-0.502546	0.000739	-0.000953	0.000642	-0.000278	0.000408	0.000921	0.082195	-0.045150	0.030753	-0.038304	0.025601	0.110869	
-0.000692	-0.100336	-0.699636	0.202143	-0.500593	-0.502545	0.000824	-0.000999	0.000673	-0.000318	0.000435	0.001036	0.088740	-0.046217	0.031487	-0.041652	0.026843	0.120038	
-0.000691	-0.100337	-0.699636	0.202142	-0.500592	-0.502544	0.000917	-0.001046	0.000705	-0.000361	0.000462	0.001161	0.095554	-0.047284	0.032220	-0.045144	0.028123	0.129589	
-0.000690	-0.100338	-0.699635	0.202142	-0.500592	-0.502542	0.001016	-0.001094	0.000738	-0.000408	0.000491	0.001295	0.102637	-0.048351	0.032954	-0.048777	0.029440	0.139522	
-0.000689	-0.100339	-0.699634	0.202141	-0.500591	-0.502541	0.001122	-0.001142	0.000771	-0.000459	0.000521	0.001440	0.109988	-0.049417	0.033687	-0.052554	0.030795	0.149837	
-0.000688	-0.100340	-0.699633	0.202141	-0.500591	-0.502540	0.001236	-0.001192	0.000805	-0.000513	0.000552	0.001595	0.117608	-0.050484	0.034420	-0.056473	0.032187	0.160535	
-0.000687	-0.100341	-0.699633	0.202140	-0.500590	-0.502538	0.001357	-0.001243	0.000840	-0.000572	0.000585	0.001761	0.125497	-0.051550	0.035153	-0.060534	0.033617	0.171615	
-0.000685	-0.100343	-0.699632	0.202140	-0.500590	-0.502536	0.001487	-0.001296	0.000875	-0.000634	0.000620	0.001939	0.133654	-0.052616	0.035886	-0.064738	0.035084	0.183077	
-0.000684	-0.100344	-0.699631	0.202139	-0.500589	-0.502534	0.001625	-0.001349	0.000912	-0.000701	0.000655	0.002128	0.142080	-0.053682	0.036619	-0.069084	0.036589	0.194920	
-0.000682	-0.100345	-0.699630	0.202138	-0.500588	-0.502532	0.001771	-0.001403	0.000949	-0.000772	0.000693	0.002329	0.150775	-0.054748	0.037351	-0.073573	0.038132	0.207146	
-0.000680	-0.100347	-0.699629	0.202138	-0.500588	-0.502529	0.001926	-0.001458	0.000986	-0.000848	0.000732	0.002542	0.159738	-0.055814	0.038084	-0.078205	0.039712	0.219754	
-0.000678	-0.100348	-0.699628	0.202137	-0.500587	-0.502527	0.002091	-0.001515	0.001025	-0.000929	0.000772	0.002768	0.168969	-0.056880	0.038817	-0.082979	0.041329	0.232744	
-0.000676	-0.100350	-0.699627	0.202136	-0.500586	-0.502524	0.002264	-0.001572	0.001064	-0.001014	0.000814	0.003008	0.178468	-0.057946	0.039549	-0.087895	0.042984	0.246114	
-0.000674	-0.100351	-0.699626	0.202135	-0.500585	-0.502521	0.002448	-0.001630	0.001104	-0.001105	0.000858	0.003261	0.188235	-0.059011	0.040282	-0.092953	0.044676	0.259866	
-0.000671	-0.100353	-0.699625	0.202134	-0.500584	-0.502517	0.002641	-0.001690	0.001144	-0.001200	0.000904	0.003528	0.198268	-0.060077	0.041014	-0.098152	0.046405	0.273996	
-0.000668	-0.100355	-0.699623	0.202132	-0.500583	-0.502514	0.002844	-0.001751	0.001186	-0.001301	0.000951	0.003809	0.208568	-0.061143	0.041747	-0.103493	0.048172	0.288506	
-0.000666	-0.100357	-0.699622	0.202131	-0.500582	-0.502510	0.003058	-0.001812	0.001228	-0.001407	0.001000	0.004105	0.219133	-0.062209	0.042480	-0.108975	0.049975	0.303392	
